title,media,date,datetime,desc,link,img,Category
Teenager to fly with Bezos in inaugural space tourism flight,Reuters,1 month ago,2021-08-04 16:01:16.951407,Bezos has been locked in a race with billionaire rivals Richard Branson and Elon Musk as they seek to usher in a new era of commercial space travel in a ...,https://www.reuters.com/business/aerospace-defense/teenager-fly-with-bezos-inaugural-space-tourism-flight-2021-07-15/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin reveals 18-year-old student is final crew member ...,ABC News,1 month ago,2021-08-04 16:01:16.951407,"American aviator Wally Funk will join them in spaceflight, becoming the oldest person to go to space at 82 years old. Blue Origin revealed Thursday that the ...",https://abcnews.go.com/US/blue-origin-reveals-18-year-student-final-crew/story?id=78863941,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin names final passenger for 1st crewed flight,Space.com,1 month ago,2021-08-04 16:01:16.961030,Oliver Daemen will be the youngest person in space after Blue Origin's $28 million auction winner had a schedule conflict. Blue Origin employees practice ...,https://www.space.com/blue-origin-18-year-old-passenger-identity-revealed,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin reveals runner-up in $28 million auction will fly ...,CNBC,1 month ago,2021-08-04 16:01:16.962028,"The spaceflight. A New Shepard rockets launches the NS-10 test flight on January 23, 2019. Blue Origin.",https://www.cnbc.com/2021/07/15/blue-origin-reveals-oliver-daemen-flying-to-space-with-jeff-bezos.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Win a Free Trip to Space! Here's How You Can Register,NDTV Gadgets 360,1 month ago,2021-08-04 16:01:16.962028,Virgin Galactic is giving away two free tickets to space · You don't need to pay to enter into the contest · This commercial spaceflight is scheduled to fly in ...,https://gadgets.ndtv.com/science/features/virgin-galactic-trip-to-space-elon-musk-jeff-bezos-richard-branson-2487512,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
How to watch Blue Origin launch Jeff Bezos into space today,Space.com,1 month ago,2021-08-04 16:01:16.970072,"A typical New Shepard flight lasts 11 minutes, and a live broadcast with the astronauts will be available at BlueOrigin.com after the landing, Blue Origin said ...",https://www.space.com/blue-origin-jeff-bezos-launch-webcast,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos' Blue Origin to Make History With Unpiloted Civilian ...,NDTV Gadgets 360,1 month ago,2021-08-04 16:01:16.970072,Jeff Bezos' Blue Origin to Make History With Unpiloted Civilian Space Flight. Bezos is due to be part of a four-person crew for a planned 11-minute ride to the ...,https://gadgets.ndtv.com/science/news/jeff-bezos-blue-origin-space-flight-unpiloted-civilian-history-richard-branson-virgin-galactic-2486991,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
U.S. approves Blue Origin license for human space travel ...,Reuters,1 month ago,2021-08-04 16:01:16.970072,U.S. approves Blue Origin license for human space travel ahead of Bezos flight ... license to carry humans on the New Shepard launch system into space.,https://www.reuters.com/business/aerospace-defense/us-approves-blue-origin-license-human-space-travel-ahead-bezos-flight-2021-07-12/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Oklahoma's Space Port Eying Commercial Space Travel ...,News 9,1 month ago,2021-08-04 16:01:16.977543,"Matt Pinnell said. With a nearly 3-mile-long runway and a designated space flight corridor, Space Port Oklahoma is one of 12 FAA licensed space ports in the ...",https://www.news9.com/story/60ef71b3b39a5d0bf1f1c9eb/oklahomas-space-port-eying-commercial-space-travel-possibilities,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
What Science Fiction Gets Wrong About Space Travel : Short ...,NPR,1 month ago,2021-08-04 16:01:16.977543,"Contrary to sci-fi depictions in shows like Iron Man and Star Wars, getting from point A to point B in space is a tough engineering problem.",https://www.npr.org/2021/07/12/1015353167/what-science-fiction-gets-wrong-about-space-travel,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Bezos' Blue Origin to Make History With Unpiloted Civilian ...,USNews.com,1 month ago,2021-08-04 16:01:17.772353,Virgin Galactic's flight reached 53 miles (86 km) above Earth. Billionaire businessman Elon Musk's space transportation company SpaceX is planning an even-more- ...,https://www.usnews.com/news/technology/articles/2021-07-14/bezos-blue-origin-to-make-history-with-unpiloted-civilian-space-flight,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
The Simpsons Predicted Richard Branson's Space Trip,Entrepreneur,1 month ago,2021-08-04 16:01:17.772353,"The billionaire and five crew members were traveling on the VSS Unity plane, making it the first flight with passengers for his Virgin Galactic space tourism ...",https://www.entrepreneur.com/article/377303,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Richard Branson Shares “Extraordinary” Space Flight With ...,The Hollywood Reporter,1 month ago,2021-08-04 16:01:17.788444,Richard Branson Shares “Extraordinary” Space Flight With Stephen Colbert on 'The Late Show'. The 71-year-old entrepreneur arrived shoeless for his interview on ...,https://www.hollywoodreporter.com/tv/tv-news/richard-branson-space-flight-stephen-colbert-1234981729/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
UF's space plants lab scientists take another step toward ...,The Independent Florida Alligator,1 month ago,2021-08-04 16:01:17.789487,"On Sunday, Anna-Lisa Paul and Robert Ferl's research reached new heights when Virgin Galactic, a spaceflight company, launched a suborbital flight.",https://www.alligator.org/article/2021/07/space-plants,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
In photos: Virgin Galactic's 1st fully crewed spaceflight with ...,Space.com,1 month ago,2021-08-04 16:01:17.789487,Virgin Galactic's SpaceShipTwo VSS Unity launches billionaire Richard Branson and a crew of five others to suborbital space and back in a flight from Spaceport ...,https://www.space.com/virgin-galactic-richard-branson-first-spaceflight-photos,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Opinion | Some one-star Yelp reviews of space travel from the ...,The Washington Post,1 month ago,2021-08-04 16:01:17.789487,"[Richard] Branson's flight reinforces the hopes of space enthusiasts that routine travel to the final frontier may soon be available to private citizens, ...",https://www.washingtonpost.com/opinions/2021/07/14/some-one-star-yelp-reviews-space-travel-near-future/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Space Travel Updates: When Will We Be Able To Travel To ...,Forbes,1 month ago,2021-08-04 16:01:17.789487,Popularity in civilian space travel is increasing as several of the world's ... Several final suborbital test flights are happening in late 2021 before the ...,https://www.forbes.com/sites/geoffwhitmore/2021/07/14/space-travel-updates-when-will-we-be-able-to-travel-to-space/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
NASA selects reactor concepts for deep space exploration ...,World Nuclear News,1 month ago,2021-08-04 16:01:17.789487,14 July 2021. Share. Three reactor design concept proposals for a nuclear thermal propulsion system for deep space missions have been selected by the US ...,https://www.world-nuclear-news.org/Articles/NASA-selects-reactor-concepts-for-deep-space-explo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"A misleading bike ride video, space vs edge of space ...",WION,1 month ago,2021-08-04 16:01:17.789487,"A misleading bike ride video, space vs edge of space questions: Did Branson lie ... Richard Branson did not go on space flight, said astrophysicist and ...",https://www.wionews.com/science/a-misleading-bike-ride-video-space-vs-edge-of-space-questions-did-branson-lie-about-some-aspects-of-his-trip-398026,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
The billionaire space race and the Karman line,EarthSky,1 month ago,2021-08-04 16:01:17.806448,Spaceflight Now called it: … an edge-of-the-seat sub-orbital test flight intended to demonstrate his company's air-launched spaceplane is ready for passengers ...,https://earthsky.org/human-world/the-billionaire-space-race-and-the-karman-line/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Richard Branson addresses critics who say money shouldn't ...,The Today Show,1 month ago,2021-08-04 16:01:18.634853,NewsRichard Branson speaks out about his historic spaceflight in TODAY exclusive. Bandla added that another benefit of the Virgin Galactic space travel is the ...,https://www.today.com/news/richard-branson-addresses-critics-who-say-money-shouldn-t-be-t225403,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Why Richard Branson's First Space Flight Is a Moment to ...,The Motley Fool,1 month ago,2021-08-04 16:01:18.634853,Branson flying into space on Virgin Galactic's Unity is the start of commercial space travel. · Virgin Galactic is opening up a multibillion-dollar opportunity ...,https://www.fool.com/investing/2021/07/14/why-richard-bransons-first-space-flight-is-big-for/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Battle of the Space Barons: Where the billionaire space race ...,CNN,1 month ago,2021-08-04 16:01:18.634853,"And all three men have decided to put vast sums of their wealth into chasing their space travel dreams, creating a modern space race in which ultra-rich men ...",https://www.cnn.com/2021/07/14/tech/jeff-bezos-richard-branson-elon-musk-space-race-scn/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Bezos, GE, Lockheed are tapped by NASA for nuclear space ...",The Seattle Times,1 month ago,2021-08-04 16:01:18.634853,"Nuclear propulsion systems are more efficient than standard chemical-based rockets, meaning they hold promise for traveling faster for more ambitious missions, ...",https://www.seattletimes.com/business/bezos-ge-lockheed-are-tapped-by-nasa-for-nuclear-space-flight/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Space-exploration SPAC targeted by SEC in crackdown,MarketWatch,1 month ago,2021-08-04 16:01:18.634853,Space-exploration SPAC targeted by SEC in crackdown · Former Momentus chief executive faces charges while company and SPAC agree to pay more than $8 million and ...,https://www.marketwatch.com/story/space-exploration-spac-targeted-by-sec-in-crackdown-11626213857,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Bezos, GE, Lockheed Are Tapped by NASA for Nuclear ...",Bloomberg.com,1 month ago,2021-08-04 16:01:18.651623,"Bezos, GE, Lockheed Are Tapped by NASA for Nuclear Spaceflight ... It could take several years to develop the technology for space travel, ...",https://www.bloomberg.com/news/articles/2021-07-13/bezos-ge-lockheed-are-tapped-by-nasa-for-nuclear-space-flight,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Branson space flight: Citizen astronaut Kellie Gerardi to next ...,USA Today,1 month ago,2021-08-04 16:01:18.651623,"A 'new breed' of astronaut: Meet the citizen space traveler who'll be on Virgin Galactic's next flight · Kellie Gerardi, a Jupiter native, will test products as ...",https://www.usatoday.com/story/news/nation/2021/07/13/citizen-astronaut-kellie-gerardi-aboard-virgin-galactic-unity-space-flight/7948419002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Billionaire Richard Branson reaches space in his own ship,The Indian Express,1 month ago,2021-08-04 16:01:18.651623,"The brief, up-and-down flight the rocket ship's portion took only about 15 minutes, or about as long as Alan Shepard's first U.S. spaceflight in 1961 was ...",https://indianexpress.com/article/technology/science/billionaire-richard-branson-flying-own-rocket-to-space-7399787/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
NASA Announces Nuclear Thermal Propulsion Reactor ...,NASA,1 month ago,2021-08-04 16:01:18.651623,NASA's space nuclear technologies portfolio is led and funded by its Space Technology Mission Directorate. The agency's Technology Demonstration Missions ...,https://www.nasa.gov/press-release/nasa-announces-nuclear-thermal-propulsion-reactor-concept-awards,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Virgin Galactic's Richard Branson on Space and the ...,Rolling Stone,1 month ago,2021-08-04 16:01:18.661174,Inside billionaire Richard Branson's inspiring journey to get as far as money could ... The world is entering phase two of space travel: the profit boost.,https://www.rollingstone.com/culture/culture-features/richard-branson-space-flight-1195655/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Branson, Virgin Galactic Pull Off Key Test for Space Tourism",Bloomberg.com,1 month ago,2021-08-04 16:01:19.420225,Mission boosts company plan to start offering trips next year · Suborbital flight caps boyhood dream for daredevil billionaire.,https://www.bloomberg.com/news/articles/2021-07-11/branson-poised-to-take-off-on-virgin-galactic-flight-to-space,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Richard Branson's launch changes the way we look at space,TheHill,1 month ago,2021-08-04 16:01:19.436019,Branson's SpaceShip Two flight on Sunday morning was the very first privately financed human spaceflight on a spacecraft built by private investors ...,https://thehill.com/opinion/technology/562638-get-ready-for-the-virgin-galactic-jingle-richard-bransons-space-flight,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Billionaires and their spaceships: What next for space tourism?,Al Jazeera,1 month ago,2021-08-04 16:01:19.437047,"SpaceX has successfully launched three different astronaut missions into space, bringing down the cost of space travel by millions. Right now, a seat on the ...",https://www.aljazeera.com/economy/2021/7/13/billionaires-and-their-spaceships-what-next-for-space-tourism,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Here's why Virgin Galactic stock is falling after a successful ...,MarketWatch,1 month ago,2021-08-04 16:01:19.437047,Virgin's founder Richard Branson and five crewmates flew to suborbital space on the company's VSS Unity rocket-powered spaceplane in a live-streamed flight on ...,https://www.marketwatch.com/story/heres-why-virgin-galactic-stock-is-falling-after-a-successful-space-flight-11626106486,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Branson, Bezos put a new face on space travel",Axios,1 month ago,2021-08-04 16:01:19.437047,Between the lines: The space industry is finding itself at the center of a cultural clash as billionaires make themselves front and center in spaceflight ...,https://www.axios.com/branson-bezos-space-travel-billionaires-nasa-e4c8e455-3d4b-4f6e-9f62-bf821c631d30.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Did Richard Branson really make it to space? Technically, it ...",CBC.ca,1 month ago,2021-08-04 16:01:19.437047,"So you've got orbital-space-flight providers saying that they're better, and that is a bit of an ego trip. And so it really just depends on what the customer ...",https://www.cbc.ca/radio/asithappens/as-it-happens-the-monday-edition-1.6099336/did-richard-branson-really-make-it-to-space-technically-it-depends-who-you-ask-1.6099854,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
NASA Administrator Bill Nelson Calls Richard Branson's ...,Gadgets 360,1 month ago,2021-08-04 16:01:19.437047,"Following his flight, the 70-year-old technology and space enthusiast, who founded Virgin Galactic some 17 years ago, said that his mission was a precursor to a ...",https://gadgets.ndtv.com/science/news/richard-branson-space-flight-tourism-virgin-galactic-nasa-bill-nelson-jeff-bezos-blue-origin-elon-musk-spacex-2485406,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Elon Musk buys a $250K ticket to ride on Richard Bransons ...,Business Standard,1 month ago,2021-08-04 16:01:19.437047,"In a pre-flight tweet, Branson said: ""Thanks for being so typically supportive and such a good friend, Elon. Great to be opening up space for all - safe ...",https://www.business-standard.com/article/technology/elon-musk-buys-a-250k-ticket-to-ride-on-richard-branson-s-space-flight-121071300258_1.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Here's why Richard Branson's flight matters—and, yes, it really ...",Ars Technica,1 month ago,2021-08-04 16:01:19.452732,Diamandis hoped the X Prize might similarly stimulate human spaceflight. Sir Richard Branson enjoys microgravity on Sunday. Virgin Galactic.,https://arstechnica.com/science/2021/07/heres-why-richard-bransons-flight-matters-and-yes-it-really-matters/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
"Richard Branson, Jeff Bezos have opened up space for travel ...",Firstpost,1 month ago,2021-08-04 16:01:19.452732,Many private players are trying to make inroads into the space industry but the cost of travelling into the unknown is still very steep making it inaccessible ...,https://www.firstpost.com/tech/science/richard-branson-jeff-bezos-have-opened-up-space-for-travel-but-not-everyone-can-access-it-9800821.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Jeff Bezos Space Flight: US Approves Blue Origin Licence for ...,Gadgets 360,1 month ago,2021-08-04 16:01:20.190637,Jeff Bezos Space Flight: US Approves Blue Origin Licence for Human Space Travel Aboard New Shepard. Former Amazon CEO Bezos is set to fly to the edge of space ...,https://gadgets.ndtv.com/science/news/jeff-bezos-space-flight-blue-origin-new-shepard-launch-date-july-20-human-passenger-faa-us-2485270,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Virgin Galactic founder Richard Branson successfully rockets ...,CNN,1 month ago,2021-08-04 16:01:20.190637,This flight marked only the fourth test flight of the vehicle that reached the edge of space. Read More.,https://www.cnn.com/2021/07/11/tech/richard-branson-virgin-galactic-space-flight-scn/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Blue Origin approved for human space flight ahead of Bezos ...,Fox Business,1 month ago,2021-08-04 16:01:20.190637,"The company, founded by the former Amazon.com chief, is approved to conduct space flight missions from its Launch Site One facility in West Texas.",https://www.foxbusiness.com/technology/blue-origin-human-space-bezos,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
Richard Branson's flight was a stunt. It was still pretty cool,CNN,1 month ago,2021-08-04 16:01:20.207472,Today in business news: ICYMI Richard Branson went to space; many homebuyers are dropping out of the market; and US stocks hit new all-time highs.,https://www.cnn.com/2021/07/12/business/nightcap-richard-branson-space-homebuying/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Space Travel
