title,media,date,datetime,desc,link,img,Category
"Bitcoin rallies, tops key technical level for first time since early ...",MarketWatch,1 month ago,2021-08-04 21:17:20.901980,"The price of bitcoin rallied over the weekend, trading above its 50-day moving average for the first time since early May. Bitcoin BTCUSD, +0.96% surged ...",https://www.marketwatch.com/story/bitcoin-rallies-tops-key-technical-level-for-first-time-since-early-may-11627249278,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
China crypto: Bobby Lee predicts Bitcoin's price will peak at ...,Fortune,1 month ago,2021-08-04 21:17:20.905878,"One of China's first Bitcoin moguls thinks Chinese crypto trading will soon be 'a thing of the past'. By. Bloomberg. July 25, 2021 ...",https://fortune.com/2021/07/26/china-bitcoin-crypto-ban-trading-peak-price/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"Bitcoin leaps 12% to test recent peaks, ether hits 3-week high",Reuters,1 month ago,2021-08-04 21:17:20.909904,"Bitcoin rose as far as 12.5% to hit $39,850, its highest since mid-June during the Asia session, while ether hit a three-week peak of $2,344.",https://www.reuters.com/technology/bitcoin-leaps-12-six-week-high-2021-07-26/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"Bye-bye, bitcoin: It's time to ban cryptocurrencies",TheHill,1 month ago,2021-08-04 21:17:20.914098,"But is it a usable means of exchange? International banking officials say cryptocurrencies such as bitcoin are speculative assets, not sustainable, usable money ...",https://thehill.com/opinion/cybersecurity/564696-bye-bye-bitcoin-time-to-ban-crypto-currencies,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"Amazon Set to Accept Bitcoins, Develop Crypto Strategy",Tom's Hardware,1 month ago,2021-08-04 21:17:20.918155,What remains to be seen is how Amazon plans to mitigate volatility of cryptocurrencies like Bitcoin that can fluctuate significantly even during a week.,https://www.tomshardware.com/news/amazon-set-to-accept-cryptocurrency,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"Tax loophole: Wash sale rules don't apply to bitcoin, ethereum ...",CNBC,1 month ago,2021-08-04 21:17:20.922144,"With crypto tokens, wash sale rules don't apply, meaning that you can sell your bitcoin and buy it right back, whereas with a stock, you would have to wait 30 ...",https://www.cnbc.com/2021/07/25/tax-loophole-wash-sale-rules-dont-apply-to-bitcoin-ethereum-dogecoin.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Amazon 'definitely' lining up Bitcoin payments and token ...,City AM,1 month ago,2021-08-04 21:17:21.283318,"Amazon is looking to accept Bitcoin payments 'by the end of the year', and is investigating its own token for 2022, says an insider.",https://www.cityam.com/amazon-definitely-lining-up-bitcoin-payments-and-token-confirms-insider/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
How to invest bitcoin in IRAs for retirement,CNBC,1 month ago,2021-08-04 21:17:21.287101,"Why some investors are banking on a bitcoin IRA instead of Social Security ... and he says he's spent 16,000 hours researching all things bitcoin.",https://www.cnbc.com/2021/07/24/how-to-invest-bitcoin-in-iras-for-retirement.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Should you own (maybe just a little) Bitcoin,Yahoo Finance,1 month ago,2021-08-04 21:17:21.290796,"And with Bitcoin you add a whole other layer of uncertainty, which is to say crypto currency itself. Crypto is way more complex and speculative than iPhones or ...",https://finance.yahoo.com/news/should-you-own-maybe-just-a-little-bitcoin-094516011.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Jack Dorsey says bitcoin will be a big part of Twitter's future,TechCrunch,1 month ago,2021-08-04 21:17:21.294613,"Twitter CEO Jack Dorsey confirmed to investors that bitcoin will be a “big part” of the company's future, as he sees opportunities to integrate the ...",https://techcrunch.com/2021/07/22/jack-dorsey-says-bitcoin-will-be-a-big-part-of-twitters-future/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin Is Failing Its First Inflation Test as Selloff Deepens,Wall Street Journal,1 month ago,2021-08-04 21:17:21.298563,Bitcoin's steep selloff is undercutting the argument made by the digital currency's proponents that it's an inflation hedge. The original cryptocurrency has ...,https://www.wsj.com/articles/bitcoin-is-failing-its-first-inflation-test-as-selloff-deepens-11626946389,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin Making Inroads With Younger US Investors,Gallup News,1 month ago,2021-08-04 21:17:21.303758,"Bitcoin ownership can be contrasted with the more mainstream investments U.S. investors rely on. For instance, 84% of investors report having money invested in ...",https://news.gallup.com/poll/352508/bitcoin-making-inroads-younger-investors.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"TA: Bitcoin Trim Losses, Why Bulls Need To Overcome $32.5K ...",NewsBTC,1 month ago,2021-08-04 21:17:21.308245,"Bitcoin price started a strong upward move from the $29,250 support zone against the US Dollar. BTC must settle above $32,000 and $32,500 for more upsides ...",https://www.newsbtc.com/analysis/btc/bitcoin-trim-losses-32k/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin climbs as Elon Musk says Tesla 'likely' to accept it again,BBC,1 month ago,2021-08-04 21:17:21.312661,"Bitcoin has jumped past $30,000 as Elon Musk said Tesla is ""most likely"" to start accepting it as payment again. The electric carmaker said in May that it ...",https://www.bbc.com/news/business-57924354,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin (BTC): Where Rich Family Offices Are Investing ...,Bloomberg.com,1 month ago,2021-08-04 21:17:21.317215,"Bitcoin — the largest cryptocurrency — is now more than 50% below its record high levels near $65,000 in mid-April. Prices, which on Tuesday slid below ...",https://www.bloomberg.com/news/articles/2021-07-21/bitcoin-btc-where-rich-family-offices-are-investing-goldman-survey-shows,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Tesla will 'most likely' restart accepting bitcoin as payments ...,Reuters,1 month ago,2021-08-04 21:17:21.321784,"Bitcoin was up 8% at $32,160.16, while ether surged 11.6% to $1,993.36. Tesla's shares were down 0.8% at $655.30 in extended trading.",https://www.reuters.com/business/autos-transportation/tesla-will-most-likely-restart-accepting-bitcoin-payments-says-musk-2021-07-21/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"Bitcoin (BTC) price climbs back above $30,000",CNBC,1 month ago,2021-08-04 21:17:21.716377,"Bitcoin extends gains, climbing above $32,000 as cryptocurrencies rebound from sell-off · Bitcoin extended its comeback from a brutal sell-off, advancing more ...",https://www.cnbc.com/2021/07/21/bitcoin-btc-price-climbs-back-above-30000-usd.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"Elon Musk walks back his fossil fuel worries, says Tesla will ...",CNBC,1 month ago,2021-08-04 21:17:21.720082,Tesla and SpaceX CEO Elon Musk said Tesla will likely start accepting bitcoin for vehicle purchases again. “I want to do a little more due diligence to ...,https://www.cnbc.com/2021/07/21/elon-musk-says-tesla-will-likely-start-accepting-bitcoin-again.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
EU will make Bitcoin traceable and ban anonymous crypto ...,Euronews,1 month ago,2021-08-04 21:17:21.723752,... under the new law – just as anonymous bank accounts already are – in an effort to make transactions using Bitcoin and other cryptos fully traceable.,https://www.euronews.com/next/2021/07/21/eu-will-make-bitcoin-traceable-and-ban-anonymous-crypto-wallets-in-anti-money-laundering-d,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin: Where do We Stand In Summer 2021?,Forbes,1 month ago,2021-08-04 21:17:21.727401,"Will Bitcoin come back again and again; only to pause for a few years at a time? As of today, the valuation of all Bitcoins combined is around $700 billion, ...",https://www.forbes.com/sites/philippsandner/2021/07/21/bitcoin-where-do-we-stand-in-summer-2021/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"TA: Bitcoin Bears Lose Strength, What Could Trigger A Decent ...",NewsBTC,1 month ago,2021-08-04 21:17:21.731003,"Bitcoin is following a bearish path and it broke the key $30,000 support zone. The price is now trading well below $31,000 and the 100 hourly simple moving ...",https://www.newsbtc.com/analysis/btc/bitcoin-bears-lose-strength-30k/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin price today: What to watch after cryptocurrency breaks ...,CNBC,1 month ago,2021-08-04 21:17:21.734741,"Bitcoin fell again on Tuesday, this time breaking below the critical $30,000 level. That price has been highlighted by institutional investors as a key ...",https://www.cnbc.com/2021/07/20/bitcoin-price-today-what-to-watch-after-cryptocurrency-breaks-30k.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin mining isn't as bad for the environment as it used to be,CNBC,1 month ago,2021-08-04 21:17:21.738438,"China's mining exodus. China has long been the mecca of the crypto mining world, accounting for nearly three-quarters of all bitcoin miners at its peak, ...",https://www.cnbc.com/2021/07/20/bitcoin-mining-environmental-impact-new-study.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
EU plans to make Bitcoin transfers more traceable,BBC,1 month ago,2021-08-04 21:17:21.742142,Proposed changes to EU law would force companies that transfer Bitcoin or other crypto-assets to collect details on the recipient and sender.,https://www.bbc.com/news/technology-57901113,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin Alert: Biggest Private Crypto Deal Ever Is Closed,Forbes,1 month ago,2021-08-04 21:17:21.745841,Antigua-based crypto derivatives exchange FTX closes a record $900 million fundraise at an $18 billion valuation. The deal will likely boost the net worth ...,https://www.forbes.com/sites/ninabambysheva/2021/07/20/bitcoin-exchange-led-by-worlds-richest-crypto-billionaire-raises-record-900-million/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin's gold rush was always an illusion,New Statesman,1 month ago,2021-08-04 21:17:21.749671,"Those who worked with Karpelès have claimed he devoted much his time to opening a Bitcoin-themed café, while the exchange lost 650,000 of is customers' Bitcoins ...",https://www.newstatesman.com/business/finance/2021/07/bitcoins-gold-rush-was-always-illusion,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin falls below $30000 as Delta variant fears spread globally,CNN,1 month ago,2021-08-04 21:17:22.136951,"Bitcoin was last trading at about $29,800 per coin on Tuesday, its lowest level since last month. The fall comes after Wall Street was hit hard Monday by ...",https://www.cnn.com/2021/07/20/investing/bitcoin-price-delta-variant-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Bitcoin's slide erased $90 billion in market value. What to ...,CNBC,1 month ago,2021-08-04 21:17:22.140822,Bitcoin's latest slide erased nearly $90 billion from the cryptocurrency market. What investors should consider ... Stacks of bitcoins sit near green lights on a ...,https://www.cnbc.com/2021/07/20/bitcoins-slide-erased-90-billion-in-market-value-what-to-consider-.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"Bitcoin (BTC) falls below $30,000 as cryptocurrency market ...",CNBC,1 month ago,2021-08-04 21:17:22.144997,"Bitcoin is trading in the $29,000 range, about 3% lower on the day, according to Coin Metrics. Ether is down 1.25% and XRP fell 4%. Even with the plunge bitcoin ...",https://www.cnbc.com/2021/07/20/bitcoin-btc-falls-below-30000-as-cryptocurrency-market-plunges.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
New Jersey Attorney General Issues Cease And Desist Order ...,Forbes,1 month ago,2021-08-04 21:17:22.148895,"While Bitcoin and Ether are widely believed to be commodities based on SEC and CFTC comments and actions, other assets supported by BlockFi such as ...",https://www.forbes.com/sites/stevenehrlich/2021/07/19/new-jersey-attorney-general-prepares-cease-and-desist-order-against-multi-billion-dollar-bitcoin-financial-services-platform/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"TA: Bitcoin Grinds Lower, Why BTC Bears Aim Larger Decline",NewsBTC,1 month ago,2021-08-04 21:17:22.152767,"Bitcoin remains in a bearish zone and it even broke the $31,000 support zone. The price is now trading well below $32,000 and the 100 hourly simple moving ...",https://www.newsbtc.com/analysis/btc/bitcoin-grinds-lower-30k/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Are Bitcoin Prices Headed For Further Losses In The Short ...,Forbes,1 month ago,2021-08-04 21:17:22.156551,"Anyone considering it should be prepared to lose their entire investment.] Bitcoin's Descending Triangle. Chuck Jones, a senior contributor for Forbes, wrote ...",https://www.forbes.com/sites/cbovaird/2021/07/19/are-bitcoin-prices-headed-for-further-losses-in-the-short-term/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"Bitcoin's Value Dropped 8% This Week, Analyst Says Equities ...",Bitcoin News,1 month ago,2021-08-04 21:17:22.160318,"Bitcoin's Value Dropped 8% This Week, Analyst Says Equities Correction Could Impact Crypto · Crypto Markets Follow Monday's Stock Market Rout, Entire Crypto ...",https://news.bitcoin.com/bitcoins-value-dropped-8-this-week-analyst-says-equities-correction-could-impact-crypto/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Malaysian police steamroll $1.25 million worth of bitcoin ...,CNBC,1 month ago,2021-08-04 21:17:22.164076,"Viral video shows Malaysian police destroying 1,069 bitcoin mining rigs with a steamroller. Published Mon, Jul 19 20212:17 AM EDT Updated Tue, Jul 20 202111 ...",https://www.cnbc.com/2021/07/19/malaysian-police-steamroll-1point25-million-worth-of-bitcoin-mining-rigs.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"This Mega-Whale Purchased Around 30,000 Bitcoins (BTC ...",Coingape,1 month ago,2021-08-04 21:17:22.167840,"As per data on BitInfoCharts, a Bitcoin mega-whale has purchased nearly 30,000 Bitcoins over the last weekend between July 16-18. The same entity controls ...",https://coingape.com/mega-whale-purchased-around-30000-bitcoins-btc-last-weekend/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"TA: Bitcoin Remains At Risk, Why BTC Could Nosedive Below ...",NewsBTC,1 month ago,2021-08-04 21:17:22.171564,"Bitcoin price is trading in a bearish zone below $33,000 against the US Dollar. BTC could extend its decline and it could even dive below $30,000.",https://www.newsbtc.com/analysis/btc/bitcoin-remains-at-risk-30k/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
Crypto Experts Predict Bitcoin Price Rising to $318417 by ...,Bitcoin News,1 month ago,2021-08-04 21:17:22.748765,"Crypto Experts Share Bitcoin Price Prediction. Finder, a major product comparison website, has conducted a study to find out the future outlook of bitcoin as ...",https://news.bitcoin.com/crypto-experts-predict-bitcoin-price-rising-to-318417-by-december-2025/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
China's Bitcoin Mining Drama Is Over. Why Is Bitcoin Still A ...,Forbes,1 month ago,2021-08-04 21:17:22.752978,"Bitcoin is still down. And I'm still blaming China for it. Last month, China banned Bitcoin mining in some inland provinces. It came at a bad time.",https://www.forbes.com/sites/kenrapoza/2021/07/18/chinas-bitcoin-mining-drama-is-over-why-is-bitcoin-still-a-dud/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
This Week in Crypto: SEC Charges BitConnect in $2 Billion ...,NextAdvisor,1 month ago,2021-08-04 21:17:22.756868,"Bitcoin is the largest cryptocurrency by market cap, and a good indicator of the crypto market in general, since other coins like Ethereum (and smaller altcoins) ...",https://time.com/nextadvisor/investing/cryptocurrency/latest-crypto-news/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
"Jackson, Tennessee Mayor Praises Bitcoin's Benefits Against ...",Bitcoin News,1 month ago,2021-08-04 21:17:22.760658,"Bitcoin. Scott Conger: 'Let Us Not Accept Any Inflation'. In a recent interview, Conger said he's been keeping an ...",https://news.bitcoin.com/jackson-tennessee-mayor-praises-bitcoins-benefits-against-inflation-create-btc-hub/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Bitcoin
